world_rank,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,year
6.100000000000000000e+01,5.500000000000000000e+01,3.489999999999999858e+01,6.920000000000000284e+01,8.140000000000000568e+01,5.970000000000000284e+01,6.579999999999999716e+01,4.450100000000000000e+04,1.240000000000000036e+01,2.013000000000000000e+03
6.200000000000000000e+01,5.950000000000000000e+01,8.300000000000000000e+01,7.009999999999999432e+01,6.289999999999999858e+01,6.920000000000000284e+01,6.570000000000000284e+01,4.186800000000000000e+04,2.019999999999999929e+01,2.013000000000000000e+03
6.200000000000000000e+01,5.650000000000000000e+01,8.300000000000000000e+01,5.470000000000000284e+01,8.070000000000000284e+01,7.579999999999999716e+01,6.570000000000000284e+01,2.429000000000000000e+03,4.799999999999999822e+00,2.013000000000000000e+03
6.400000000000000000e+01,5.400000000000000000e+01,5.479999999999999716e+01,6.709999999999999432e+01,7.840000000000000568e+01,4.610000000000000142e+01,6.509999999999999432e+01,2.122200000000000000e+04,1.710000000000000142e+01,2.013000000000000000e+03
6.500000000000000000e+01,5.439999999999999858e+01,7.779999999999999716e+01,6.609999999999999432e+01,6.959999999999999432e+01,6.400000000000000000e+01,6.440000000000000568e+01,3.471800000000000000e+04,3.270000000000000284e+01,2.013000000000000000e+03
6.700000000000000000e+01,4.800000000000000000e+01,4.729999999999999716e+01,6.470000000000000284e+01,8.240000000000000568e+01,8.259999999999999432e+01,6.409999999999999432e+01,3.077900000000000000e+04,1.540000000000000036e+01,2.013000000000000000e+03
6.800000000000000000e+01,6.990000000000000568e+01,3.110000000000000142e+01,6.890000000000000568e+01,5.839999999999999858e+01,1.000000000000000000e+02,6.400000000000000000e+01,9.027000000000000000e+03,1.000000000000000000e+01,2.013000000000000000e+03
6.900000000000000000e+01,5.979999999999999716e+01,5.479999999999999716e+01,7.190000000000000568e+01,6.310000000000000142e+01,5.000000000000000000e+01,6.379999999999999716e+01,3.925600000000000000e+04,1.810000000000000142e+01,2.013000000000000000e+03
7.000000000000000000e+01,5.000000000000000000e+01,5.100000000000000000e+01,5.250000000000000000e+01,9.250000000000000000e+01,3.439999999999999858e+01,6.320000000000000284e+01,2.558100000000000000e+04,2.560000000000000142e+01,2.013000000000000000e+03
7.000000000000000000e+01,5.489999999999999858e+01,7.920000000000000284e+01,5.370000000000000284e+01,7.379999999999999716e+01,1.000000000000000000e+02,6.320000000000000284e+01,9.248000000000000000e+03,1.700000000000000000e+01,2.013000000000000000e+03
7.200000000000000000e+01,4.450000000000000000e+01,6.279999999999999716e+01,6.409999999999999432e+01,8.020000000000000284e+01,6.200000000000000000e+01,6.289999999999999858e+01,2.058000000000000000e+04,1.889999999999999858e+01,2.013000000000000000e+03
7.200000000000000000e+01,5.710000000000000142e+01,3.169999999999999929e+01,6.260000000000000142e+01,7.779999999999999716e+01,5.279999999999999716e+01,6.289999999999999858e+01,5.695900000000000000e+04,1.300000000000000000e+01,2.013000000000000000e+03
7.400000000000000000e+01,5.010000000000000142e+01,7.190000000000000568e+01,5.170000000000000284e+01,8.540000000000000568e+01,3.870000000000000284e+01,6.250000000000000000e+01,1.790600000000000000e+04,1.400000000000000000e+01,2.013000000000000000e+03
7.500000000000000000e+01,4.950000000000000000e+01,5.900000000000000000e+01,3.929999999999999716e+01,1.000000000000000000e+02,3.650000000000000000e+01,6.200000000000000000e+01,6.333000000000000000e+03,9.000000000000000000e+00,2.013000000000000000e+03
7.600000000000000000e+01,5.460000000000000142e+01,2.939999999999999858e+01,5.510000000000000142e+01,8.520000000000000284e+01,3.929999999999999716e+01,6.170000000000000284e+01,2.648500000000000000e+04,5.799999999999999822e+00,2.013000000000000000e+03
7.700000000000000000e+01,5.989999999999999858e+01,6.770000000000000284e+01,7.509999999999999432e+01,4.510000000000000142e+01,9.990000000000000568e+01,6.160000000000000142e+01,1.592000000000000000e+04,1.939999999999999858e+01,2.013000000000000000e+03
7.800000000000000000e+01,6.139999999999999858e+01,6.129999999999999716e+01,4.900000000000000000e+01,7.550000000000000000e+01,4.070000000000000284e+01,6.139999999999999858e+01,2.888100000000000000e+04,2.450000000000000000e+01,2.013000000000000000e+03
7.900000000000000000e+01,5.670000000000000284e+01,3.660000000000000142e+01,4.439999999999999858e+01,9.090000000000000568e+01,3.829999999999999716e+01,6.129999999999999716e+01,1.233800000000000000e+04,4.500000000000000000e+00,2.013000000000000000e+03
8.000000000000000000e+01,4.229999999999999716e+01,7.770000000000000284e+01,4.450000000000000000e+01,9.329999999999999716e+01,3.429999999999999716e+01,6.070000000000000284e+01,1.548900000000000000e+04,1.569999999999999929e+01,2.013000000000000000e+03
8.100000000000000000e+01,5.920000000000000284e+01,6.440000000000000568e+01,4.350000000000000000e+01,8.059999999999999432e+01,2.860000000000000142e+01,6.050000000000000000e+01,2.786200000000000000e+04,8.699999999999999289e+00,2.013000000000000000e+03
8.300000000000000000e+01,4.560000000000000142e+01,5.700000000000000000e+01,6.129999999999999716e+01,7.509999999999999432e+01,4.900000000000000000e+01,6.010000000000000142e+01,2.457000000000000000e+04,1.440000000000000036e+01,2.013000000000000000e+03
8.400000000000000000e+01,5.400000000000000000e+01,7.459999999999999432e+01,5.789999999999999858e+01,6.089999999999999858e+01,9.500000000000000000e+01,5.979999999999999716e+01,3.826400000000000000e+04,2.030000000000000071e+01,2.013000000000000000e+03
8.500000000000000000e+01,5.260000000000000142e+01,8.479999999999999716e+01,6.379999999999999716e+01,5.670000000000000284e+01,5.050000000000000000e+01,5.960000000000000142e+01,3.830900000000000000e+04,2.589999999999999858e+01,2.013000000000000000e+03
8.600000000000000000e+01,4.570000000000000284e+01,9.050000000000000000e+01,6.690000000000000568e+01,5.450000000000000000e+01,9.950000000000000000e+01,5.939999999999999858e+01,2.502800000000000000e+04,1.619999999999999929e+01,2.013000000000000000e+03
8.700000000000000000e+01,5.260000000000000142e+01,3.960000000000000142e+01,3.639999999999999858e+01,9.479999999999999716e+01,3.939999999999999858e+01,5.910000000000000142e+01,1.041000000000000000e+04,1.000000000000000000e+01,2.013000000000000000e+03
8.800000000000000000e+01,4.229999999999999716e+01,6.690000000000000568e+01,4.789999999999999858e+01,8.170000000000000284e+01,9.800000000000000000e+01,5.900000000000000000e+01,2.382300000000000000e+04,1.930000000000000071e+01,2.013000000000000000e+03
8.900000000000000000e+01,4.379999999999999716e+01,4.979999999999999716e+01,6.100000000000000000e+01,7.159999999999999432e+01,8.520000000000000284e+01,5.879999999999999716e+01,2.455600000000000000e+04,2.560000000000000142e+01,2.013000000000000000e+03
8.900000000000000000e+01,5.000000000000000000e+01,8.409999999999999432e+01,4.160000000000000142e+01,8.000000000000000000e+01,3.829999999999999716e+01,5.879999999999999716e+01,2.658300000000000000e+04,6.500000000000000000e+00,2.013000000000000000e+03
9.100000000000000000e+01,4.229999999999999716e+01,3.470000000000000284e+01,4.439999999999999858e+01,9.709999999999999432e+01,5.000000000000000000e+01,5.870000000000000284e+01,2.932500000000000000e+04,1.610000000000000142e+01,2.013000000000000000e+03
9.300000000000000000e+01,4.639999999999999858e+01,4.910000000000000142e+01,5.670000000000000284e+01,7.129999999999999716e+01,9.590000000000000568e+01,5.839999999999999858e+01,3.216600000000000000e+04,3.410000000000000142e+01,2.013000000000000000e+03
9.400000000000000000e+01,5.179999999999999716e+01,3.679999999999999716e+01,5.679999999999999716e+01,7.379999999999999716e+01,3.260000000000000142e+01,5.829999999999999716e+01,4.475000000000000000e+04,1.569999999999999929e+01,2.013000000000000000e+03
9.400000000000000000e+01,4.829999999999999716e+01,4.160000000000000142e+01,3.960000000000000142e+01,9.350000000000000000e+01,2.980000000000000071e+01,5.829999999999999716e+01,1.182900000000000000e+04,1.380000000000000071e+01,2.013000000000000000e+03
9.600000000000000000e+01,4.400000000000000000e+01,3.520000000000000284e+01,4.720000000000000284e+01,9.029999999999999716e+01,4.210000000000000142e+01,5.820000000000000284e+01,2.661400000000000000e+04,1.610000000000000142e+01,2.013000000000000000e+03
9.700000000000000000e+01,4.489999999999999858e+01,4.039999999999999858e+01,5.139999999999999858e+01,8.390000000000000568e+01,3.210000000000000142e+01,5.789999999999999858e+01,3.133100000000000000e+04,8.400000000000000355e+00,2.013000000000000000e+03
9.800000000000000000e+01,4.700000000000000000e+01,3.130000000000000071e+01,5.370000000000000284e+01,7.690000000000000568e+01,8.390000000000000568e+01,5.770000000000000284e+01,3.642900000000000000e+04,1.269999999999999929e+01,2.013000000000000000e+03
9.900000000000000000e+01,4.779999999999999716e+01,6.640000000000000568e+01,6.060000000000000142e+01,6.089999999999999858e+01,7.000000000000000000e+01,5.750000000000000000e+01,5.088200000000000000e+04,4.050000000000000000e+01,2.013000000000000000e+03
9.900000000000000000e+01,5.089999999999999858e+01,2.789999999999999858e+01,6.129999999999999716e+01,6.950000000000000000e+01,3.579999999999999716e+01,5.750000000000000000e+01,3.703200000000000000e+04,1.730000000000000071e+01,2.013000000000000000e+03
1.020000000000000000e+02,4.600000000000000000e+01,4.589999999999999858e+01,3.779999999999999716e+01,9.229999999999999716e+01,3.960000000000000142e+01,5.720000000000000284e+01,9.390000000000000000e+03,4.500000000000000000e+00,2.013000000000000000e+03
1.040000000000000000e+02,5.650000000000000000e+01,3.420000000000000284e+01,4.200000000000000000e+01,8.040000000000000568e+01,5.000000000000000000e+01,5.689999999999999858e+01,9.259000000000000000e+03,6.400000000000000355e+00,2.013000000000000000e+03
1.050000000000000000e+02,5.120000000000000284e+01,6.150000000000000000e+01,4.239999999999999858e+01,7.650000000000000000e+01,4.970000000000000284e+01,5.679999999999999716e+01,3.556500000000000000e+04,3.150000000000000000e+01,2.013000000000000000e+03
1.060000000000000000e+02,4.860000000000000142e+01,5.629999999999999716e+01,6.389999999999999858e+01,5.820000000000000284e+01,4.410000000000000142e+01,5.660000000000000142e+01,2.526600000000000000e+04,1.819999999999999929e+01,2.013000000000000000e+03
1.060000000000000000e+02,5.150000000000000000e+01,2.750000000000000000e+01,4.089999999999999858e+01,8.500000000000000000e+01,5.300000000000000000e+01,5.660000000000000142e+01,1.216100000000000000e+04,3.600000000000000089e+00,2.013000000000000000e+03
1.080000000000000000e+02,4.320000000000000284e+01,8.629999999999999716e+01,4.379999999999999716e+01,7.659999999999999432e+01,3.889999999999999858e+01,5.650000000000000000e+01,8.338000000000000000e+03,1.269999999999999929e+01,2.013000000000000000e+03
1.090000000000000000e+02,4.279999999999999716e+01,4.829999999999999716e+01,5.300000000000000000e+01,7.770000000000000284e+01,3.110000000000000142e+01,5.639999999999999858e+01,2.350500000000000000e+04,1.509999999999999964e+01,2.013000000000000000e+03
1.100000000000000000e+02,4.189999999999999858e+01,8.450000000000000000e+01,3.350000000000000000e+01,8.809999999999999432e+01,3.279999999999999716e+01,5.620000000000000284e+01,1.552100000000000000e+04,1.800000000000000000e+01,2.013000000000000000e+03
1.100000000000000000e+02,4.950000000000000000e+01,6.809999999999999432e+01,4.620000000000000284e+01,7.100000000000000000e+01,4.150000000000000000e+01,5.620000000000000284e+01,2.331100000000000000e+04,1.550000000000000000e+01,2.013000000000000000e+03
1.100000000000000000e+02,3.489999999999999858e+01,7.670000000000000284e+01,3.950000000000000000e+01,9.109999999999999432e+01,3.210000000000000142e+01,5.620000000000000284e+01,1.200100000000000000e+04,1.739999999999999858e+01,2.013000000000000000e+03
1.130000000000000000e+02,3.470000000000000284e+01,7.509999999999999432e+01,4.550000000000000000e+01,7.970000000000000284e+01,8.729999999999999716e+01,5.579999999999999716e+01,2.004000000000000000e+04,1.209999999999999964e+01,2.013000000000000000e+03
1.140000000000000000e+02,4.410000000000000142e+01,6.979999999999999716e+01,5.179999999999999716e+01,6.379999999999999716e+01,1.000000000000000000e+02,5.560000000000000142e+01,8.176000000000000000e+03,1.600000000000000000e+01,2.013000000000000000e+03
1.150000000000000000e+02,3.970000000000000284e+01,8.520000000000000284e+01,5.320000000000000284e+01,6.250000000000000000e+01,9.909999999999999432e+01,5.550000000000000000e+01,1.562600000000000000e+04,1.889999999999999858e+01,2.013000000000000000e+03
1.160000000000000000e+02,3.570000000000000284e+01,6.640000000000000568e+01,5.460000000000000142e+01,7.159999999999999432e+01,6.970000000000000284e+01,5.529999999999999716e+01,2.389500000000000000e+04,1.359999999999999964e+01,2.013000000000000000e+03
1.170000000000000000e+02,3.130000000000000071e+01,5.220000000000000284e+01,4.379999999999999716e+01,9.300000000000000000e+01,3.200000000000000000e+01,5.520000000000000284e+01,3.171500000000000000e+04,2.369999999999999929e+01,2.013000000000000000e+03
1.180000000000000000e+02,5.589999999999999858e+01,2.789999999999999858e+01,4.300000000000000000e+01,7.350000000000000000e+01,4.860000000000000142e+01,5.500000000000000000e+01,2.384500000000000000e+04,1.019999999999999929e+01,2.013000000000000000e+03
1.190000000000000000e+02,3.050000000000000000e+01,9.250000000000000000e+01,2.769999999999999929e+01,9.900000000000000000e+01,3.189999999999999858e+01,5.489999999999999858e+01,8.747000000000000000e+03,1.590000000000000036e+01,2.013000000000000000e+03
1.200000000000000000e+02,4.810000000000000142e+01,7.009999999999999432e+01,5.079999999999999716e+01,6.279999999999999716e+01,3.829999999999999716e+01,5.479999999999999716e+01,3.014400000000000000e+04,1.500000000000000000e+01,2.013000000000000000e+03
1.210000000000000000e+02,5.089999999999999858e+01,6.759999999999999432e+01,5.389999999999999858e+01,5.660000000000000142e+01,5.060000000000000142e+01,5.470000000000000284e+01,3.629900000000000000e+04,2.160000000000000142e+01,2.013000000000000000e+03
1.220000000000000000e+02,3.210000000000000142e+01,3.250000000000000000e+01,3.960000000000000142e+01,9.990000000000000568e+01,5.000000000000000000e+01,5.450000000000000000e+01,1.740400000000000000e+04,2.269999999999999929e+01,2.013000000000000000e+03
1.220000000000000000e+02,5.200000000000000000e+01,3.119999999999999929e+01,6.289999999999999858e+01,5.600000000000000000e+01,5.000000000000000000e+01,5.450000000000000000e+01,5.009500000000000000e+04,1.869999999999999929e+01,2.013000000000000000e+03
1.240000000000000000e+02,5.370000000000000284e+01,6.260000000000000142e+01,6.310000000000000142e+01,4.510000000000000142e+01,4.450000000000000000e+01,5.439999999999999858e+01,1.791600000000000000e+04,1.019999999999999929e+01,2.013000000000000000e+03
1.240000000000000000e+02,4.750000000000000000e+01,3.150000000000000000e+01,3.589999999999999858e+01,8.700000000000000000e+01,3.860000000000000142e+01,5.439999999999999858e+01,6.178000000000000000e+03,6.599999999999999645e+00,2.013000000000000000e+03
1.240000000000000000e+02,4.889999999999999858e+01,8.090000000000000568e+01,5.050000000000000000e+01,5.879999999999999716e+01,3.529999999999999716e+01,5.439999999999999858e+01,1.852900000000000000e+04,1.660000000000000142e+01,2.013000000000000000e+03
1.270000000000000000e+02,3.570000000000000284e+01,5.339999999999999858e+01,5.429999999999999716e+01,7.329999999999999716e+01,4.170000000000000284e+01,5.400000000000000000e+01,1.771300000000000000e+04,1.300000000000000000e+01,2.013000000000000000e+03
1.280000000000000000e+02,5.310000000000000142e+01,6.089999999999999858e+01,5.650000000000000000e+01,5.150000000000000000e+01,3.279999999999999716e+01,5.370000000000000284e+01,3.306200000000000000e+04,3.929999999999999716e+01,2.013000000000000000e+03
1.280000000000000000e+02,5.800000000000000000e+01,2.960000000000000142e+01,5.610000000000000142e+01,5.200000000000000000e+01,6.529999999999999716e+01,5.370000000000000284e+01,9.586000000000000000e+03,7.299999999999999822e+00,2.013000000000000000e+03
